sample	species_sylph	species_miniphy	filename_in_tar_xz	tar_xz	tar_xz_url	tar_xz_md5	tar_xz_size_MB
SAMEA103954652	Bradyrhizobium sp009766005	bradyrhizobium_sp009766005	atb.assembly.r0.2.batch.100/SAMEA103954652.fa	atb.assembly.r0.2.batch.100.tar.xz	https://osf.io/download/66715d3d77ff4c5f4ae04f61/	dc59cfc837642011134121abae349d80	246.36
SAMEA103954617	Bradyrhizobium sp009766005	bradyrhizobium_sp009766005	atb.assembly.r0.2.batch.100/SAMEA103954617.fa	atb.assembly.r0.2.batch.100.tar.xz	https://osf.io/download/66715d3d77ff4c5f4ae04f61/	dc59cfc837642011134121abae349d80	246.36
SAMD00079840	Bradyrhizobium sp011516635	bradyrhizobium_sp011516635	atb.assembly.r0.2.batch.100/SAMD00079840.fa	atb.assembly.r0.2.batch.100.tar.xz	https://osf.io/download/66715d3d77ff4c5f4ae04f61/	dc59cfc837642011134121abae349d80	246.36
SAMD00079850	Bradyrhizobium sp011516635	bradyrhizobium_sp011516635	atb.assembly.r0.2.batch.101/SAMD00079850.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMD00079841	Bradyrhizobium sp011516635	bradyrhizobium_sp011516635	atb.assembly.r0.2.batch.101/SAMD00079841.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMD00079837	Bradyrhizobium sp011516635	bradyrhizobium_sp011516635	atb.assembly.r0.2.batch.100/SAMD00079837.fa	atb.assembly.r0.2.batch.100.tar.xz	https://osf.io/download/66715d3d77ff4c5f4ae04f61/	dc59cfc837642011134121abae349d80	246.36
SAMD00079842	Bradyrhizobium sp011516635	bradyrhizobium_sp011516635	atb.assembly.r0.2.batch.101/SAMD00079842.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN17707993	Bradyrhizobium sp011602485	bradyrhizobium_sp011602485	atb.assembly.r0.2.batch.101/SAMN17707993.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN17708006	Bradyrhizobium sp011602485	bradyrhizobium_sp011602485	atb.assembly.r0.2.batch.101/SAMN17708006.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN13165759	Bradyrhizobium sp014198245	bradyrhizobium_sp014198245	atb.assembly.r0.2.batch.101/SAMN13165759.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN16089660	Bradyrhizobium sp015624485	bradyrhizobium_sp015624485	atb.assembly.r0.2.batch.101/SAMN16089660.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN16089659	Bradyrhizobium sp015624505	bradyrhizobium_sp015624505	atb.assembly.r0.2.batch.101/SAMN16089659.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN17707963	Bradyrhizobium sp018130065	bradyrhizobium_sp018130065	atb.assembly.r0.2.batch.101/SAMN17707963.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN17707974	Bradyrhizobium sp018130065	bradyrhizobium_sp018130065	atb.assembly.r0.2.batch.101/SAMN17707974.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN17707961	Bradyrhizobium sp018130065	bradyrhizobium_sp018130065	atb.assembly.r0.2.batch.101/SAMN17707961.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN17707962	Bradyrhizobium sp018130065	bradyrhizobium_sp018130065	atb.assembly.r0.2.batch.101/SAMN17707962.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN17708002	Bradyrhizobium sp018130065	bradyrhizobium_sp018130065	atb.assembly.r0.2.batch.101/SAMN17708002.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN17707983	Bradyrhizobium sp018130145	bradyrhizobium_sp018130145	atb.assembly.r0.2.batch.101/SAMN17707983.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN17707969	Bradyrhizobium sp018130145	bradyrhizobium_sp018130145	atb.assembly.r0.2.batch.101/SAMN17707969.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN17707967	Bradyrhizobium sp018130145	bradyrhizobium_sp018130145	atb.assembly.r0.2.batch.101/SAMN17707967.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN17707964	Bradyrhizobium sp018130145	bradyrhizobium_sp018130145	atb.assembly.r0.2.batch.101/SAMN17707964.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN17708008	Bradyrhizobium sp018130145	bradyrhizobium_sp018130145	atb.assembly.r0.2.batch.101/SAMN17708008.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN17707966	Bradyrhizobium sp018130165	bradyrhizobium_sp018130165	atb.assembly.r0.2.batch.101/SAMN17707966.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN13190151	Bradyrhizobium sp018130165	bradyrhizobium_sp018130165	atb.assembly.r0.2.batch.101/SAMN13190151.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN17707945	Bradyrhizobium sp018130385	bradyrhizobium_sp018130385	atb.assembly.r0.2.batch.101/SAMN17707945.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN18828746	Bradyrhizobium sp018398875	bradyrhizobium_sp018398875	atb.assembly.r0.2.batch.101/SAMN18828746.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN16538587	Bradyrhizobium sp018398895	bradyrhizobium_sp018398895	atb.assembly.r0.2.batch.101/SAMN16538587.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN18828747	Bradyrhizobium sp018398895	bradyrhizobium_sp018398895	atb.assembly.r0.2.batch.101/SAMN18828747.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN14421315	Bradyrhizobium sp018449525	bradyrhizobium_sp018449525	atb.assembly.r0.2.batch.101/SAMN14421315.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN14422920	Bradyrhizobium sp018449695	bradyrhizobium_sp018449695	atb.assembly.r0.2.batch.101/SAMN14422920.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN20591027	Bradyrhizobium sp021458635	bradyrhizobium_sp021458635	atb.assembly.r0.2.batch.101/SAMN20591027.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMD00441430	Bradyrhizobium sp022835695	bradyrhizobium_sp022835695	atb.assembly.r0.2.batch.101/SAMD00441430.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN16538621	Bradyrhizobium sp023073315	bradyrhizobium_sp023073315	atb.assembly.r0.2.batch.101/SAMN16538621.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN16538623	Bradyrhizobium sp023073335	bradyrhizobium_sp023073335	atb.assembly.r0.2.batch.101/SAMN16538623.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN16538620	Bradyrhizobium sp023073355	bradyrhizobium_sp023073355	atb.assembly.r0.2.batch.101/SAMN16538620.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN16538645	Bradyrhizobium sp023073715	bradyrhizobium_sp023073715	atb.assembly.r0.2.batch.101/SAMN16538645.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN16538619	Bradyrhizobium sp023074185	bradyrhizobium_sp023074185	atb.assembly.r0.2.batch.101/SAMN16538619.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN16538630	Bradyrhizobium sp023074185	bradyrhizobium_sp023074185	atb.assembly.r0.2.batch.101/SAMN16538630.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN02584987	Bradyrhizobium sp023100905	bradyrhizobium_sp023100905	atb.assembly.r0.2.batch.101/SAMN02584987.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN16538625	Bradyrhizobium sp023100905	bradyrhizobium_sp023100905	atb.assembly.r0.2.batch.101/SAMN16538625.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN16538632	Bradyrhizobium sp023100905	bradyrhizobium_sp023100905	atb.assembly.r0.2.batch.101/SAMN16538632.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN16538637	Bradyrhizobium sp023100905	bradyrhizobium_sp023100905	atb.assembly.r0.2.batch.101/SAMN16538637.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN16538622	Bradyrhizobium sp023100945	bradyrhizobium_sp023100945	atb.assembly.r0.2.batch.101/SAMN16538622.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN23555603	Bradyrhizobium sp023101665	bradyrhizobium_sp023101665	atb.assembly.r0.2.batch.101/SAMN23555603.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN16538618	Bradyrhizobium sp023101665	bradyrhizobium_sp023101665	atb.assembly.r0.2.batch.101/SAMN16538618.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN28667587	Bradyrhizobium sp024199795	bradyrhizobium_sp024199795	atb.assembly.r0.2.batch.101/SAMN28667587.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN28667590	Bradyrhizobium sp024199795	bradyrhizobium_sp024199795	atb.assembly.r0.2.batch.101/SAMN28667590.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN28667586	Bradyrhizobium sp024199845	bradyrhizobium_sp024199845	atb.assembly.r0.2.batch.101/SAMN28667586.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN28667583	Bradyrhizobium sp024199925	bradyrhizobium_sp024199925	atb.assembly.r0.2.batch.101/SAMN28667583.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN28667582	Bradyrhizobium sp024199945	bradyrhizobium_sp024199945	atb.assembly.r0.2.batch.101/SAMN28667582.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN28667585	Bradyrhizobium sp024199945	bradyrhizobium_sp024199945	atb.assembly.r0.2.batch.101/SAMN28667585.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN05443254	Bradyrhizobium sp900109945	bradyrhizobium_sp900109945	atb.assembly.r0.2.batch.101/SAMN05443254.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN05216525	Bradyrhizobium sp900113735	bradyrhizobium_sp900113735	atb.assembly.r0.2.batch.101/SAMN05216525.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN13190041	Bradyrhizobium sp900114915	bradyrhizobium_sp900114915	atb.assembly.r0.2.batch.101/SAMN13190041.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN13189942	Bradyrhizobium sp900114915	bradyrhizobium_sp900114915	atb.assembly.r0.2.batch.101/SAMN13189942.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN13190194	Bradyrhizobium sp900114915	bradyrhizobium_sp900114915	atb.assembly.r0.2.batch.101/SAMN13190194.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN02256452	Bradyrhizobium sp900114915	bradyrhizobium_sp900114915	atb.assembly.r0.2.batch.101/SAMN02256452.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN13190386	Bradyrhizobium sp900114915	bradyrhizobium_sp900114915	atb.assembly.r0.2.batch.101/SAMN13190386.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN05216330	Bradyrhizobium sp900115265	bradyrhizobium_sp900115265	atb.assembly.r0.2.batch.101/SAMN05216330.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN19820881	Bradyrhizobium stylosanthis	bradyrhizobium_stylosanthis	atb.assembly.r0.2.batch.101/SAMN19820881.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN17707929	Bradyrhizobium stylosanthis	bradyrhizobium_stylosanthis	atb.assembly.r0.2.batch.101/SAMN17707929.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN11511369	Bradyrhizobium stylosanthis	bradyrhizobium_stylosanthis	atb.assembly.r0.2.batch.101/SAMN11511369.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN17707986	Bradyrhizobium tropiciagri_A	bradyrhizobium_tropiciagria	atb.assembly.r0.2.batch.101/SAMN17707986.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN17707984	Bradyrhizobium tropiciagri_B	bradyrhizobium_tropiciagrib	atb.assembly.r0.2.batch.101/SAMN17707984.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN17976689	Bradyrhizobium vignae	bradyrhizobium_vignae	atb.assembly.r0.2.batch.101/SAMN17976689.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN04487810	Bradyrhizobium yuanmingense	bradyrhizobium_yuanmingense	atb.assembly.r0.2.batch.101/SAMN04487810.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMEA5613777	Bradyrhizobium yuanmingense	bradyrhizobium_yuanmingense	atb.assembly.r0.2.batch.101/SAMEA5613777.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN09845878	Bradyrhizobium yuanmingense	bradyrhizobium_yuanmingense	atb.assembly.r0.2.batch.101/SAMN09845878.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN02927896	Bradyrhizobium yuanmingense	bradyrhizobium_yuanmingense	atb.assembly.r0.2.batch.101/SAMN02927896.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN23371896	Bradyrhizobium zhanjiangense	bradyrhizobium_zhanjiangense	atb.assembly.r0.2.batch.101/SAMN23371896.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN09468271	Brasilonema sp012912105	brasilonema_sp012912105	atb.assembly.r0.2.batch.101/SAMN09468271.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN09637541	Bremerella cremea_A	bremerella_cremeaa	atb.assembly.r0.2.batch.101/SAMN09637541.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN09637267	Bremerella marina_A	bremerella_marinaa	atb.assembly.r0.2.batch.101/SAMN09637267.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN09637346	Bremerella marina_B	bremerella_marinab	atb.assembly.r0.2.batch.101/SAMN09637346.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN02256539	Brenneria nigrifluens	brenneria_nigrifluens	atb.assembly.r0.2.batch.101/SAMN02256539.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN10415317	Brenneria nigrifluens	brenneria_nigrifluens	atb.assembly.r0.2.batch.101/SAMN10415317.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN10415318	Brenneria rubrifaciens	brenneria_rubrifaciens	atb.assembly.r0.2.batch.101/SAMN10415318.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMEA5613882	Brenneria salicis	brenneria_salicis	atb.assembly.r0.2.batch.101/SAMEA5613882.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN27865569	Brenneria salicis	brenneria_salicis	atb.assembly.r0.2.batch.101/SAMN27865569.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN09062771	Brenneria salicis	brenneria_salicis	atb.assembly.r0.2.batch.101/SAMN09062771.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN27865570	Brenneria salicis	brenneria_salicis	atb.assembly.r0.2.batch.101/SAMN27865570.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN08776944	Breoghania corrubedonensis	breoghania_corrubedonensis	atb.assembly.r0.2.batch.101/SAMN08776944.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN00839619	Brevibacillus agri	brevibacillus_agri	atb.assembly.r0.2.batch.101/SAMN00839619.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN26451485	Brevibacillus agri	brevibacillus_agri	atb.assembly.r0.2.batch.101/SAMN26451485.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN15705216	Brevibacillus agri	brevibacillus_agri	atb.assembly.r0.2.batch.101/SAMN15705216.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN02420592	Brevibacillus borstelensis	brevibacillus_borstelensis	atb.assembly.r0.2.batch.101/SAMN02420592.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN27922089	Brevibacillus borstelensis	brevibacillus_borstelensis	atb.assembly.r0.2.batch.101/SAMN27922089.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN27922088	Brevibacillus borstelensis	brevibacillus_borstelensis	atb.assembly.r0.2.batch.101/SAMN27922088.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN27922051	Brevibacillus borstelensis	brevibacillus_borstelensis	atb.assembly.r0.2.batch.101/SAMN27922051.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN27922091	Brevibacillus borstelensis	brevibacillus_borstelensis	atb.assembly.r0.2.batch.101/SAMN27922091.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN11528540	Brevibacillus brevis	brevibacillus_brevis	atb.assembly.r0.2.batch.101/SAMN11528540.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMN09064221	Brevibacillus brevis	brevibacillus_brevis	atb.assembly.r0.2.batch.101/SAMN09064221.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
SAMEA5613719	Brevibacillus brevis	brevibacillus_brevis	atb.assembly.r0.2.batch.101/SAMEA5613719.fa	atb.assembly.r0.2.batch.101.tar.xz	https://osf.io/download/66715d7a6b6c8e341c04d768/	24b63ba6de0d94651be4b1ce0d782c63	321.13
